id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	Type	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc	lfc.zs	lfc.zs.rank	lfc.zs.rank.perc
ZNF513	ENSG00000163795	ZNF513	130557	ZNF513	Tregs	16	0.11307	0.35119	0.999924	6335	8	-0.040591	0.33137	0.66639	1	12767	5	-0.040591	-0.312330888196344	6666	0.344248747482052
ZNF514	ENSG00000144026	ZNF514	84874	ZNF514	Tregs	16	0.27154	0.59474	0.999924	10914	5	0.13781	0.014982	0.079376	0.941725	1615	9	0.13781	1.17549573737985	17462	0.901864573110893
ZNF516	ENSG00000101493	ZNF516	9658	ZNF516	Tregs	16	0.4186	0.73584	0.999924	13675	5	0.07576	0.029763	0.13755	0.976343	2711	7	0.07576	0.658011854907201	14735	0.761014410412685
ZNF517	ENSG00000197363	ZNF517	340385	ZNF517	Tregs	16	0.24025	0.55458	0.999924	10144	7	0.078515	0.12476	0.37682	0.997127	7265	8	0.078515	0.680987972493214	14899	0.769485047259956
ZNF518A	ENSG00000177853	ZNF518A	9849	ZNF518A	Tregs	16	0.14741	0.41931	0.999924	7597	8	-0.049118	0.18917	0.48986	0.999522	9444	7	-0.049118	-0.383444265566921	6054	0.312638809978823
ZNF518B	ENSG00000178163	ZNF518B	85460	ZNF518B	Tregs	16	0.44674	0.75882	0.999924	14117	3	0.0045402	0.20285	0.50858	0.999522	9819	5	0.0045402	0.0640537789535273	9917	0.512163627911781
ZNF519	ENSG00000175322	ZNF519	162655	ZNF519	Tregs	16	0.1246	0.37468	0.999924	6766	7	-0.08903	0.39074	0.71692	1	13715	4	-0.08903	-0.716301908068907	3856	0.19911161613553
ZNF521	ENSG00000198795	ZNF521	25925	ZNF521	Tregs	16	0.015791	0.082358	0.925005	1711	8	-0.12687	0.67955	0.89756	1	17162	1	-0.12687	-1.03187950859695	2434	0.125664996642735
ZNF524	ENSG00000171443	ZNF524	147807	ZNF524	Tregs	16	0.36554	0.69064	0.999924	12769	5	-0.03611	0.69997	0.90731	1	17331	4	-0.03611	-0.274960295491108	6994	0.361190021176592
ZNF526	ENSG00000167625	ZNF526	116115	ZNF526	Tregs	16	0.10795	0.34048	0.999924	6128	7	0.004315	0.17237	0.46528	0.998476	8959	7	0.004315	0.0621756585613784	9897	0.511130623418212
ZNF527	ENSG00000189164	ZNF527	84503	ZNF527	Tregs	16	0.24247	0.55744	0.999924	10202	6	0.043589	0.46661	0.77637	1	14855	5	0.043589	0.389712515938183	12709	0.65637105521409
ZNF528	ENSG00000167555	ZNF528	84436	ZNF528	Tregs	16	0.32895	0.65826	0.999924	12135	5	-0.091632	0.52546	0.81964	1	15661	5	-0.091632	-0.738002037999509	3726	0.192397086927328
ZNF529	ENSG00000186020	ZNF529	57711	ZNF529	Tregs	16	0.68363	0.8985	0.999924	17011	5	0.021537	0.16269	0.44804	0.998476	8647	7	0.021537	0.205803497786905	11152	0.575951655389701
ZNF530	ENSG00000183647	ZNF530	348327	ZNF530	Tregs	16	0.24205	0.55691	0.999924	10195	5	0.0061127	0.245	0.56379	1	10825	6	0.0061127	0.0771680965230396	10009	0.516915448582201
ZNF532	ENSG00000074657	ZNF532	55205	ZNF532	Tregs	16	0.3793	0.70261	0.999924	13003	4	0.029645	0.17638	0.47224	0.998476	9091	5	0.029645	0.273422503735144	11721	0.605340633231755
ZNF534	ENSG00000198633	ZNF534	147658	ZNF534	Tregs	16	0.98061	0.99337	0.999924	19189	2	0.13213	0.023242	0.11358	0.96692	2262	8	0.13213	1.12812573814625	17296	0.893290635814266
ZNF536	ENSG00000198597	ZNF536	9745	ZNF536	Tregs	16	0.28528	0.61194	0.999924	11216	6	-0.020955	0.18645	0.48613	0.999268	9376	6	-0.020955	-0.148570799296539	8050	0.415732658437064
ZNF540	ENSG00000171817	ZNF540	163255	ZNF540	Tregs	16	0.04495	0.1845	0.999924	3415	6	-0.075377	0.70894	0.9116	1	17422	5	-0.075377	-0.60243877434773	4550	0.234956872062393
ZNF541	ENSG00000118156	ZNF541	84215	ZNF541	Tregs	16	0.1788	0.46942	0.999924	8554	3	0.033609	0.25929	0.58158	1	11187	6	0.033609	0.306481425735492	12018	0.620680749961262
ZNF543	ENSG00000178229	ZNF543	125919	ZNF543	Tregs	16	0.5172	0.81118	0.999924	15149	4	0.075034	0.25246	0.57314	1	11015	7	0.075034	0.651957168385442	14702.5	0.759309952998296
ZNF544	ENSG00000198131	ZNF544	27300	ZNF544	Tregs	16	0.52653	0.81618	0.999924	15259	5	-0.029821	0.19305	0.49529	0.999522	9530	6	-0.029821	-0.222511365001656	7435	0.383967770259801
ZNF546	ENSG00000187187	ZNF546	339327	ZNF546	Tregs	16	0.17057	0.45738	0.999924	8322	6	-0.069373	0.24468	0.56335	1	10818	6	-0.069373	-0.552366683608556	4858	0.250865141263365
ZNF547	ENSG00000152433	ZNF547	284306	ZNF547	Tregs	16	0.047507	0.19232	0.999924	3543	6	-0.051235	0.31791	0.6512	1	12454	5	-0.051235	-0.401099598027752	5907	0.305046226951087
ZNF548	ENSG00000188785	ZNF548	147694	ZNF548	Tregs	12	0.6216	0.84229	0.999924	16357	3	0.067009	0.1159	0.33446	0.993096	6921	6	0.067009	0.585030364890792	14240	0.735447549196839
ZNF549	ENSG00000121406	ZNF549	256051	ZNF549	Tregs	16	0.35187	0.67868	0.999924	12539	4	0.14383	0.027362	0.1295	0.970215	2569	8	0.14383	1.22570126473658	17647	0.911419864676411
ZNF550	ENSG00000251369	ZNF550	162972	ZNF550	Tregs	16	0.14259	0.41004	0.999924	7425	8	-0.078594	0.38785	0.71462	1	13670	6	-0.078594	-0.629267874265772	4379	0.226124683642374
ZNF551	ENSG00000204519	ZNF551	90233	ZNF551	Tregs	16	0.54248	0.82479	0.999924	15440	5	0.087345	0.090111	0.30568	0.991978	5939	8	0.087345	0.754628305808822	15374	0.794018903982232
ZNF552	ENSG00000178935	ZNF552	79818	ZNF552	Tregs	16	0.27475	0.59877	0.999924	10993	4	0.19234	0.027998	0.13168	0.971508	2606	9	0.19234	1.63026440959956	18612	0.961262331491142
ZNF554	ENSG00000172006	ZNF554	115196	ZNF554	Tregs	16	0.5136	0.80927	0.999924	15110	5	-0.0089718	0.09804	0.32251	0.992303	6273	4	-0.0089718	-0.0486334445754076	8917	0.460513403233304
ZNF555	ENSG00000186300	ZNF555	148254	ZNF555	Tregs	16	0.088723	0.29889	0.999924	5386	6	-0.047625	0.4553	0.76784	1	14692	6	-0.047625	-0.370992961190907	6151	0.317648881772636
ZNF556	ENSG00000172000	ZNF556	80032	ZNF556	Tregs	16	0.73366	0.91925	0.999924	17486	4	-0.00537	0.052155	0.20726	0.98412	4053	6	-0.00537	-0.0185951940050614	9166	0.473374309178245
ZNF557	ENSG00000130544	ZNF557	79230	ZNF557	Tregs	16	0.80229	0.9429	0.999924	17992	3	0.13961	0.083968	0.29228	0.9896	5688	7	0.13961	1.19050735685528	17521	0.904911936366923
ZNF558	ENSG00000167785	ZNF558	148156	ZNF558	Tregs	16	0.092047	0.30627	0.999924	5521	7	-0.051671	0.47828	0.78512	1	15034	5	-0.051671	-0.404735745856246	5875	0.303393419761376
ZNF559	ENSG00000188321	ZNF559	84527	ZNF559	Tregs	16	0.26696	0.58905	0.999924	10801	2	0.13956	0.047878	0.19458	0.983618	3808	9	0.13956	1.19009036742541	17516.5	0.904653685243531
ZNF559-ZNF177	ENSG00000270011	ZNF559-ZNF177	100529215	ZNF559-ZNF177	Tregs	16	0.37141	0.69576	0.999924	12880	6	-0.041379	0.070404	0.25927	0.988165	5042	5	-0.041379	-0.318902641611146	6612	0.341459635349414
ZNF560	ENSG00000198028	ZNF560	147741	ZNF560	Tregs	16	0.43431	0.74874	0.999924	13936	5	-0.028965	0.37423	0.70342	1	13444	5	-0.028965	-0.215372505962227	7492	0.386911833066474
ZNF561	ENSG00000171469	ZNF561	93134	ZNF561	Tregs	16	0.082239	0.28433	0.999924	5138	7	-0.15447	0.79959	0.94395	1	18074	3	-0.15447	-1.26205767388696	1710.5	0.0882702339755178
ZNF562	ENSG00000171466	ZNF562	54811	ZNF562	Tregs	16	0.15474	0.43314	0.999924	7870	7	0.0077729	0.71978	0.91677	1	17509	5	0.0077729	0.0910138135525495	10126	0.522958524869583
ZNF563	ENSG00000188868	ZNF563	147837	ZNF563	Tregs	16	0.83737	0.95549	0.999924	18281	4	0.14962	0.048017	0.195	0.983618	3817	8	0.14962	1.2739886407159	17809	0.919787201074325
ZNF564	ENSG00000249709	ZNF564	163050	ZNF564	Tregs	16	0.038153	0.16299	0.999924	3042	6	0.015218	0.10604	0.33921	0.995765	6579	7	0.015218	0.153104373639529	10695	0.552347502711637
ZNF565	ENSG00000196357	ZNF565	147929	ZNF565	Tregs	16	0.35516	0.68158	0.999924	12590	4	0.10921	0.0047637	0.030783	0.927537	634	8	0.10921	0.936977783492375	16408.5	0.847425236299778
ZNF566	ENSG00000186017	ZNF566	84924	ZNF566	Tregs	16	0.12754	0.38052	0.999924	6869	7	-0.044167	0.22751	0.54126	1	10390	5	-0.044167	-0.342153972220876	6402	0.330613088166934
ZNF567	ENSG00000189042	ZNF567	163081	ZNF567	Tregs	16	0.73576	0.91998	0.999924	17505	4	0.08515	0.056175	0.21913	0.985541	4265	7	0.08515	0.736322469837388	15265	0.788389029492278
ZNF568	ENSG00000198453	ZNF568	374900	ZNF568	Tregs	16	0.28791	0.61519	0.999924	11280	4	0.091227	0.042106	0.17704	0.98086	3472	7	0.091227	0.787003365144178	15590	0.805175352512783
ZNF569	ENSG00000196437	ZNF569	148266	ZNF569	Tregs	16	0.71741	0.91375	0.999924	17360	4	0.054279	0.53776	0.828	1	15835	5	0.054279	0.478864856045074	13437	0.693972418780022
ZNF57	ENSG00000171970	ZNF57	126295	ZNF57	Tregs	16	0.99488	0.99722	0.999924	19287	1	0.038817	0.080913	0.28554	0.9896	5561	8	0.038817	0.349915044751085	12397	0.640256185114405
ZNF570	ENSG00000171827	ZNF570	148268	ZNF570	Tregs	16	0.1077	0.33993	0.999924	6123	6	-0.049335	0.047755	0.19418	0.983618	3801	7	-0.049335	-0.38525399969257	6034	0.311605805485254
ZNF571	ENSG00000180479	ZNF571	51276	ZNF571	Tregs	16	0.8329	0.95383	0.999924	18239	3	0.15058	0.045839	0.18843	0.98086	3697	8	0.15058	1.28199483776946	17835.5	0.921130106915965
ZNF572	ENSG00000180938	ZNF572	137209	ZNF572	Tregs	16	0.78108	0.9355	0.999924	17819	4	0.067102	0.030476	0.13987	0.976597	2764	7	0.067102	0.585805965230356	14244	0.735654150095553
ZNF573	ENSG00000189144	ZNF573	126231	ZNF573	Tregs	16	0.094849	0.31241	0.999924	5624	5	-0.020612	0.060358	0.23121	0.986992	4508	6	-0.020612	-0.145710251807609	8082	0.417385465626775
ZNF574	ENSG00000105732	ZNF574	64763	ZNF574	Tregs	16	0.039389	0.16696	0.999924	3122	7	-0.12574	0.81429	0.94873	1	18177	3	-0.12574	-1.02245554748181	2471	0.127576054955839
ZNF575	ENSG00000176472	ZNF575	284346	ZNF575	Tregs	16	0.3313	0.66039	0.999924	12176	5	0.033725	0.46054	0.77176	1	14771	3	0.033725	0.307448841212797	12020	0.620784050410619
ZNF576	ENSG00000124444	ZNF576	79177	ZNF576	Tregs	16	0.17242	0.46013	0.999924	8367	5	-0.037703	0.27652	0.6026	1	11570	6	-0.037703	-0.288245578726868	6896	0.356128299158101
ZNF577	ENSG00000161551	ZNF577	84765	ZNF577	Tregs	16	0.1864	0.48027	0.999924	8766	4	0.016415	0.023589	0.11492	0.96692	2294	7	0.016415	0.163087100590694	10799	0.557719126078198
ZNF578	ENSG00000258405	ZNF578	147660	ZNF578	Tregs	16	0.84286	0.95738	0.999924	18338	3	0.0018738	0.91091	0.97728	1	18742	3	0.0018738	0.041816566637249	9723	0.502143484324157
ZNF579	ENSG00000218891	ZNF579	163033	ZNF579	Tregs	16	0.11553	0.35625	0.999924	6412	8	-0.044638	0.099955	0.3265	0.992679	6346	7	-0.044638	-0.346082012650281	6370	0.328960280977222
ZNF580	ENSG00000213015	ZNF580	51157	ZNF580	Tregs	16	0.059022	0.22682	0.999924	4110	9	-0.23921	0.53867	0.82846	1	15845	3	-0.23921	-1.96877135963607	579	0.0298538298641599
ZNF581	ENSG00000171425	ZNF581	51545	ZNF581	Tregs	16	0.13236	0.39001	0.999924	7044	7	-0.10267	0.85631	0.9627	1	18428	3	-0.10267	-0.830056624538318	3263	0.168483032901193
ZNF582	ENSG00000018869	ZNF582	147948	ZNF582	Tregs	16	0.043382	0.17965	0.999924	3332	5	0.014001	0.013074	0.071086	0.937436	1443	7	0.014001	0.142954850916416	10610	0.547957233613966
ZNF583	ENSG00000198440	ZNF583	147949	ZNF583	Tregs	16	0.16232	0.44515	0.999924	8096	4	-0.025758	0.080545	0.28473	0.9896	5544	4	-0.025758	-0.188626803930159	7734	0.399411187438665
ZNF584	ENSG00000171574	ZNF584	201514	ZNF584	Tregs	16	0.39795	0.7185	0.999924	13320	2	0.078666	0.060077	0.23041	0.986339	4499	8	0.078666	0.682247280571431	14910	0.770053199731419
ZNF585A	ENSG00000196967	ZNF585A	199704	ZNF585A	Tregs	16	0.65227	0.88243	0.999924	16687	5	-0.024008	0.042646	0.17869	0.98086	3500	5	-0.024008	-0.174032173884597	7856	0.40571251484944
ZNF585B	ENSG00000245680	ZNF585B	92285	ZNF585B	Tregs	16	0.28808	0.61541	0.999924	11285	6	-0.03641	0.43087	0.74891	1	14324	6	-0.03641	-0.277462232070347	6974	0.360157016683023
ZNF586	ENSG00000083828	ZNF586	54807	ZNF586	Tregs	16	0.1248	0.37507	0.999924	6776	6	-0.041176	0.16635	0.45463	0.998476	8752	6	-0.041176	-0.317209664525861	6630	0.342389339393626
ZNF587	ENSG00000198466	ZNF587	84914	ZNF587	Tregs	16	0.29473	0.62352	0.999924	11448	7	-0.062529	0.088453	0.30206	0.990583	5888	7	-0.062529	-0.495289170447512	5259	0.271576881359434
ZNF587B	ENSG00000269343	ZNF587B	100293516	ZNF587B	Tregs	16	0.15504	0.43372	0.999924	7886	7	0.00995	0.52807	0.82148	1	15704	6	0.00995	0.109170367308089	10279	0.53086100924539
ZNF589	ENSG00000164048	ZNF589	51385	ZNF589	Tregs	16	0.04873	0.19605	0.999924	3601	8	-0.21941	0.47879	0.78552	1	15039	6	-0.21941	-1.80364354540628	749	0.0386343680595011
ZNF592	ENSG00000166716	ZNF592	9640	ZNF592	Tregs	16	0.13057	0.38647	0.999924	6966	5	0.11279	0.0012357	0.0096681	0.853632	200	8	0.11279	0.966834226671296	16584	0.85651567584319
ZNF593	ENSG00000142684	ZNF593	51042	ZNF593	Tregs	16	0.97228	0.9914	0.999924	19134	1	0.1183	0.0061966	0.038775	0.937436	791	11	0.1183	1.01278646184332	16787	0.867000671452921
ZNF594	ENSG00000180626	ZNF594	84622	ZNF594	Tregs	12	0.2798	0.56789	0.999924	11086	4	0.04818	0.0041928	0.025027	0.911545	575	5	0.04818	0.428000485389141	13020	0.672434275089097
ZNF595	ENSG00000272602	ZNF595	152687	ZNF595	Tregs	16	0.083355	0.28687	0.999924	5184	7	0.058553	0.31505	0.64801	1	12392	7	0.058553	0.514509112510636	13710	0.708072930117246
ZNF596	ENSG00000172748	ZNF596	169270	ZNF596	Tregs	16	0.38521	0.7077	0.999924	13094	6	-0.020649	0.43771	0.75423	1	14442	4	-0.020649	-0.146018823985715	8078	0.417178864728062
ZNF597	ENSG00000167981	ZNF597	146434	ZNF597	Tregs	16	0.15142	0.42695	0.999924	7744	8	-0.15923	0.64351	0.88009	1	16817	2	-0.15923	-1.30175506761089	1589	0.082020556789422
ZNF598	ENSG00000167962	ZNF598	90850	ZNF598	Tregs	16	0.021698	0.10714	0.960298	2145	5	0.029024	0.16567	0.45339	0.998476	8730	5	0.029024	0.268243495016119	11675	0.602964722896545
ZNF599	ENSG00000153896	ZNF599	148103	ZNF599	Tregs	16	0.26785	0.59015	0.999924	10830	5	0.044608	0.39511	0.72049	1	13775	6	0.044608	0.398210760518999	12789	0.660503073188368
ZNF600	ENSG00000189190	ZNF600	162966	ZNF600	Tregs	16	0.47948	0.78475	0.999924	14641	3	0.076673	0.045682	0.18797	0.98086	3688	7	0.076673	0.665626081896685	14786	0.763648571871288
ZNF605	ENSG00000196458	ZNF605	100289635	ZNF605	Tregs	16	0.26915	0.59173	0.999924	10856	4	0.089	0.038338	0.16523	0.977849	3256	8	0.089	0.768430655937625	15465	0.798719074427974
ZNF606	ENSG00000166704	ZNF606	80095	ZNF606	Tregs	16	0.18555	0.47907	0.999924	8741	5	0.188	0.067842	0.25228	0.988165	4904	9	0.188	1.59406972708657	18562	0.958679820257218
ZNF607	ENSG00000198182	ZNF607	84775	ZNF607	Tregs	16	0.14344	0.41163	0.999924	7460	6	-0.015917	0.023809	0.11578	0.96692	2307	7	-0.015917	-0.106554944342515	8430	0.435359743814886
ZNF608	ENSG00000168916	ZNF608	57507	ZNF608	Tregs	16	0.57985	0.84471	0.999924	15869	2	0.026217	0.32073	0.65439	1	12517	5	0.026217	0.244833708423037	11481	0.59294457930892
ZNF609	ENSG00000180357	ZNF609	23060	ZNF609	Tregs	16	0.012633	0.068551	0.894935	1471	7	-0.077015	0.067807	0.25218	0.988165	4901	3	-0.077015	-0.616099348070376	4465	0.230566602964723
ZNF610	ENSG00000167554	ZNF610	162963	ZNF610	Tregs	16	0.30703	0.63827	0.999924	11750	7	-0.037818	0.45622	0.76854	1	14699	3	-0.037818	-0.289204654415576	6889	0.355766747585352
ZNF611	ENSG00000213020	ZNF611	81856	ZNF611	Tregs	16	0.036879	0.15883	0.999924	2975	5	0.15705	0.053409	0.21103	0.985541	4121	9	0.15705	1.33595326999506	17988	0.929032591291772
ZNF613	ENSG00000176024	ZNF613	79898	ZNF613	Tregs	16	0.053748	0.21126	0.999924	3865	8	-0.11379	0.58844	0.85321	1	16314	4	-0.11379	-0.922795073742118	2863	0.147822943029802
ZNF614	ENSG00000142556	ZNF614	80110	ZNF614	Tregs	16	0.21904	0.52599	0.999924	9627	3	0.066949	0.11804	0.36357	0.997127	7000	7	0.066949	0.584529977574945	14237	0.735292598522804
ZNF615	ENSG00000197619	ZNF615	284370	ZNF615	Tregs	12	0.6027	0.82993	0.999924	16114	4	0.0029623	0.9443	0.97628	1	18924	2	0.0029623	0.0508944265255887	9804	0.506327152523113
ZNF616	ENSG00000204611	ZNF616	90317	ZNF616	Tregs	16	0.10213	0.32813	0.999924	5904	6	0.022887	0.052917	0.20955	0.98412	4095	6	0.022887	0.217062212393482	11253	0.581168328082227
ZNF618	ENSG00000157657	ZNF618	114991	ZNF618	Tregs	16	0.75223	0.92549	0.999924	17601	4	-0.010478	0.56453	0.84134	1	16096	5	-0.010478	-0.061194834160908	8820.5	0.455503331439492
ZNF619	ENSG00000177873	ZNF619	285267	ZNF619	Tregs	16	0.031306	0.1405	0.999924	2685	9	-0.21191	0.37561	0.70456	1	13469	4	-0.21191	-1.7410951309253	827	0.0426630855844223
ZNF620	ENSG00000177842	ZNF620	253639	ZNF620	Tregs	16	0.091045	0.30404	0.999924	5481	4	0.077774	0.30636	0.63801	1	12211	7	0.077774	0.674808189142493	14848	0.766850885801353
ZNF621	ENSG00000172888	ZNF621	285268	ZNF621	Tregs	16	0.71706	0.91363	0.999924	17355	4	0.15454	0.0026214	0.01843	0.895921	387	9	0.15454	1.31502040061542	17932	0.926140178709777
ZNF622	ENSG00000173545	ZNF622	90441	ZNF622	Tregs	16	0.18677	0.48078	0.999924	8776	6	-0.044925	0.47967	0.78619	1	15059	4	-0.044925	-0.348475531977754	6350	0.327927276483653
ZNF623	ENSG00000183309	ZNF623	9831	ZNF623	Tregs	16	0.010159	0.057286	0.857829	1286	9	-0.17485	0.85701	0.96294	1	18434	2	-0.17485	-1.43202256550328	1304.5	0.067300242756056
ZNF624	ENSG00000197566	ZNF624	57547	ZNF624	Tregs	16	0.57253	0.84086	0.999924	15777	3	0.016702	0.10104	0.32878	0.992679	6392	7	0.016702	0.165480619918166	10818.5	0.55870048034709
ZNF625	ENSG00000257591	ZNF625	90589	ZNF625	Tregs	16	0.39488	0.71592	0.999924	13264	5	0.12659	0.010459	0.059449	0.937436	1205	8	0.12659	1.0819233093163	17116	0.88399359537214
ZNF626	ENSG00000188171	ZNF626	199777	ZNF626	Tregs	12	0.087561	0.27692	0.999924	5343	5	-0.12184	0.33358	0.6284	1	12814	4	-0.12184	-0.989930371951704	2595.5	0.13398068281597
ZNF627	ENSG00000198551	ZNF627	199692	ZNF627	Tregs	16	0.4943	0.79633	0.999924	14850	3	0.01798	0.47592	0.78334	1	14999	6	0.01798	0.176138869745725	10897	0.562780848096689
ZNF628	ENSG00000197483	ZNF628	89887	ZNF628	Tregs	16	0.1667	0.45171	0.999924	8220	5	-0.017112	0.13652	0.39952	0.997127	7700	6	-0.017112	-0.116520991716485	8338	0.430607923144466
ZNF629	ENSG00000102870	ZNF629	23361	ZNF629	Tregs	16	0.086933	0.29488	0.999924	5325	7	-0.039212	0.20184	0.50726	0.999522	9797	6	-0.039212	-0.300830319720441	6795	0.350911626465575
ZNF630	ENSG00000221994	ZNF630	57232	ZNF630	Tregs	16	0.94829	0.98648	0.999924	19007	3	-0.01215	0.1987	0.50299	0.999522	9700	5	-0.01215	-0.0751389606958679	8702	0.449408604927431
ZNF638	ENSG00000075292	ZNF638	27332	ZNF638	Tregs	16	0.45086	0.76217	0.999924	14179	5	0.12569	0.12811	0.38331	0.997127	7387	8	0.12569	1.07441749957858	17088	0.882547389081142
ZNF639	ENSG00000121864	ZNF639	51193	ZNF639	Tregs	16	0.06504	0.24418	0.999924	4435	9	-0.15302	0.93651	0.98345	1	18872	3	-0.15302	-1.24996498042063	1747	0.0901812922886215
ZNF641	ENSG00000167528	ZNF641	121274	ZNF641	Tregs	16	0.037092	0.15953	0.999924	2985	6	-0.042366	0.1138	0.35505	0.997127	6852	5	-0.042366	-0.327134012956843	6545	0.337999070295956
ZNF644	ENSG00000122482	ZNF644	84146	ZNF644	Tregs	16	0.47042	0.77763	0.999924	14507	4	0.090803	0.24926	0.56911	1	10931	7	0.090803	0.783467294778853	15563	0.803780796446464
ZNF645	ENSG00000175809	CBLL2	158506	CBLL2	Tregs	16	0.081579	0.28281	0.999924	5114	8	-0.11256	0.76878	0.93406	1	17872	3	-0.11256	-0.912537133767238	2902	0.149837301792263
ZNF646	ENSG00000167395	ZNF646	9726	ZNF646	Tregs	16	0.0023125	0.016316	0.55325	566	9	-0.31912	0.59704	0.85745	1	16402	5	-0.31912	-2.63520386645942	239	0.0122927534734776
ZNF648	ENSG00000179930	ZNF648	127665	ZNF648	Tregs	16	0.79917	0.94181	0.999924	17972	2	0.17937	0.056568	0.22029	0.985541	4289	9	0.17937	1.52209735149046	18417	0.951190537678839
ZNF649	ENSG00000198093	ZNF649	65251	ZNF649	Tregs	16	0.55315	0.83042	0.999924	15545	5	0.12633	0.1483	0.42177	0.997415	8146	8	0.12633	1.07975496428096	17107	0.883528743350034
ZNF652	ENSG00000198740	ZNF652	22834	ZNF652	Tregs	16	0.20236	0.50293	0.999924	9189	6	-0.0055496	0.35161	0.68462	1	13111	6	-0.0055496	-0.0200930200371659	9154	0.472754506482103
ZNF653	ENSG00000161914	ZNF653	115950	ZNF653	Tregs	16	0.17918	0.46993	0.999924	8566	4	0.040516	0.3574	0.68944	1	13193	5	0.040516	0.364084345578176	12493	0.645214606683539
ZNF654	ENSG00000175105	ZNF654	55279	ZNF654	Tregs	16	0.25928	0.57922	0.999924	10620	5	0.069852	0.0024853	0.017617	0.895921	373	7	0.069852	0.608740383873383	14426	0.745054490987036
ZNF655	ENSG00000197343	ZNF655	79027	ZNF655	Tregs	16	0.46248	0.77141	0.999924	14380	6	-0.0034769	0.063876	0.24119	0.988165	4701	5	-0.0034769	-0.00280714021120211	9302	0.480398739734518
ZNF658	ENSG00000274349	ZNF658	26149	ZNF658	Tregs	16	0.006656	0.040818	0.773982	1014	8	-0.10526	0.55724	0.83767	1	16024	5	-0.10526	-0.85165667700575	3157	0.163008109085275
ZNF660	ENSG00000144792	ZNF660	285349	ZNF660	Tregs	16	0.23111	0.54236	0.999924	9931	4	-0.050237	0.060176	0.23069	0.986677	4503	6	-0.050237	-0.392776489007483	5989	0.309281545374722
ZNF662	ENSG00000182983	ZNF662	389114	ZNF662	Tregs	16	0.37734	0.70092	0.999924	12983	4	0.068084	0.13821	0.40277	0.997127	7780	7	0.068084	0.593995637633066	14304	0.738753163576262
ZNF664	ENSG00000179195	ZNF664	144348	ZNF664	Tregs	16	0.8577	0.96281	0.999924	18483	4	0.031825	0.097931	0.32228	0.992303	6268	7	0.031825	0.291603242877616	11894	0.614276122101131
ZNF664-FAM101A	NA	NA	NA	NA	Tregs	16	0.16665	0.45163	0.999924	8218	5	0.15035	0.062343	0.23688	0.987512	4616	8	0.15035	1.28007668639205	17824	0.920561954444502
ZNF665	ENSG00000197497	ZNF665	79788	ZNF665	Tregs	16	0.62392	0.86785	0.999924	16387	5	0.10013	0.083669	0.29164	0.9896	5678	8	0.10013	0.861252503027401	15999.5	0.826300294406281
ZNF667	ENSG00000198046	ZNF667	63934	ZNF667	Tregs	16	0.12782	0.38105	0.999924	6880	7	-0.085271	0.41958	0.74005	1	14176	5	-0.085271	-0.68495264273104	4039	0.208563607251692
ZNF668	ENSG00000167394	ZNF668	79759	ZNF668	Tregs	16	0.065648	0.24585	0.999924	4466	6	0.034136	0.096447	0.31916	0.991978	6208	6	0.034136	0.310876494326355	12058	0.622746758948401
ZNF669	ENSG00000188295	ZNF669	79862	ZNF669	Tregs	16	0.041831	0.17477	0.999924	3238	8	-0.14631	0.31753	0.65078	1	12440	5	-0.14631	-1.19400499893165	1916.5	0.0989101802592841
ZNF670	ENSG00000277462	ZNF670	93474	ZNF670	Tregs	12	0.43566	0.72005	0.999924	13953	4	-0.007447	0.37365	0.668	1	13430	4	-0.007447	-0.0359169349219943	9022	0.465936676824544
ZNF671	ENSG00000083814	ZNF671	79891	ZNF671	Tregs	12	0.12181	0.34122	0.999924	6659	5	-0.031059	0.20577	0.48276	0.998489	9903	4	-0.031059	-0.232836023285316	7348	0.379474200712773
ZNF672	ENSG00000171161	ZNF672	79894	ZNF672	Tregs	16	0.065665	0.24589	0.999924	4470	5	0.11119	0.071505	0.26237	0.988165	5111	9	0.11119	0.953490564915353	16513.5	0.852848509891018
ZNF674	ENSG00000251192	ZNF674	641339	ZNF674	Tregs	16	0.085474	0.29162	0.999924	5264	7	-0.059419	0.24793	0.56751	1	10898	5	-0.059419	-0.469352427909398	5432	0.28051237022881
ZNF675	ENSG00000197372	ZNF675	171392	ZNF675	Tregs	16	0.3817	0.70467	0.999924	13043	4	0.083322	0.091599	0.30889	0.991978	5998	7	0.083322	0.721077336281224	15164	0.783172356799752
ZNF676	ENSG00000196109	ZNF676	163223	ZNF676	Tregs	12	0.091181	0.28389	0.999924	5485	3	-0.0096438	0.25463	0.54618	1	11063	4	-0.0096438	-0.0542377825129034	8871	0.458137492898094
ZNF677	ENSG00000197928	ZNF677	342926	ZNF677	Tregs	16	0.26216	0.58292	0.999924	10708	6	-0.050575	0.41074	0.73311	1	14034	5	-0.050575	-0.395595337553426	5961	0.307835339083725
ZNF678	ENSG00000181450	ZNF678	339500	ZNF678	Tregs	16	0.022211	0.1093	0.964564	2178	8	-0.052637	0.69181	0.90344	1	17256	3	-0.052637	-0.412791981641397	5829	0.301017509426166
